date,tmax,tmin,tav,数据检测1,数据检测2,相对湿度,风速,降水量
2016/1/1,5.2,-8.5,-1.266666667,0,0,72,1.833333333,0
2016/1/2,-1.3,-7.3,-3.9625,0,0,72.25,1.625,0
2016/1/3,-4,-11.9,-8.2625,0,0,63.125,1.625,0
2016/1/4,-3.9,-14.3,-8.8,0,0,49.5,1.5,0
2016/1/5,-5.8,-16.9,-11.65,0,0,50.375,1.625,0
2016/1/6,-4.2,-16.6,-11.55,0,0,62.375,1.25,0
2016/1/7,-4.5,-18.6,-11.1375,0,0,58.5,1.625,0
2016/1/8,-6.3,-15.6,-11.8375,0,0,60.625,1.125,0
2016/1/9,-2.6,-17.5,-10.9875,0,0,60.875,1.125,0
2016/1/10,-8.7,-17.7,-13.2,0,0,51.875,1.625,0
2016/1/11,-8.9,-20.2,-15.4375,0,0,56.375,1.375,0
2016/1/12,-8.6,-21,-15,0,0,55.375,1.375,0
2016/1/13,-6.6,-16.2,-11.4,0,0,48.125,1.75,0
2016/1/14,-4.8,-17.6,-12.35,0,0,56.625,1.5,0
2016/1/15,-3.5,-14.2,-9.5,0,0,63.125,2.25,0
2016/1/16,-6.9,-12.3,-9.975,0,0,60.625,3.5,0
2016/1/17,-10.7,-16.2,-13.9625,0,0,58,3,0.8
2016/1/18,-15.1,-22.3,-17.8375,0,0,46.625,2.25,0
2016/1/19,-14.1,-23.8,-18.375,0,0,52.125,1.625,0
2016/1/20,-11.2,-22.8,-17.7625,0,0,58.75,1.375,0
2016/1/21,-10,-20.9,-15.625,0,0,54.625,2.25,0
2016/1/22,-13.7,-20,-16.7625,0,0,45.125,2.625,0
2016/1/23,-18.1,-22.8,-20.125,0,0,38.25,2.5,0
2016/1/24,-12.8,-23,-18.4875,0,0,45.25,1.625,0
2016/1/25,-3.7,-21.9,-13.2875,0,0,51.625,1.75,0
2016/1/26,-4.2,-18.2,-11.325,0,0,51.5,1.125,0
2016/1/27,-1.5,-18.6,-10.35,0,0,51,1.625,0
2016/1/28,-2.6,-13.3,-9.05,0,0,47.125,2.5,0
2016/1/29,-7.3,-15.1,-12,0,0,36,2.75,0
2016/1/30,-10.8,-20.5,-15.3875,0,0,43.25,1.75,0
2016/1/31,-8.7,-22.5,-16.2375,0,0,50.375,1.25,0
2016/2/1,-5.2,-20.6,-13.6875,0,0,51.625,1.25,0
2016/2/2,-2.9,-18.4,-11.75,0,0,53.75,1.375,0
2016/2/3,1.2,-17.5,-7.1375,0,0,43.875,2.125,0
2016/2/4,-1.8,-10.2,-6.425,0,0,34,2.125,0
2016/2/5,-3.5,-15.8,-9.8625,0,0,55.25,1.125,0
2016/2/6,-2.7,-17,-10.625,0,0,56.125,1,0
2016/2/7,2.7,-14.9,-6.0375,0,0,61.5,2.25,0
2016/2/8,0,-10.2,-4.7,0,0,54.125,1.125,0
2016/2/9,2.7,-15.1,-6.3625,0,0,57,1.375,0
2016/2/10,8.4,-9,-1,0,0,51.375,1.875,0
2016/2/11,12.6,-4,4.25,0,0,62,2.125,0.2
2016/2/12,7.2,1,4.45,0,0,87.375,1.75,4
2016/2/13,-0.5,-6.7,-4.025,0,0,67.75,5.25,5.8
2016/2/14,-8.9,-15.3,-11.5625,0,0,47.375,3.875,0
2016/2/15,-4.4,-18.8,-10.0125,0,0,55.75,3,0
2016/2/16,0,-9,-3.7,0,0,53.5,2.5,0
2016/2/17,4.3,-11.6,-1.7,0,0,48.25,3.625,0
2016/2/18,3.1,-6.8,-1.175,0,0,49.875,2.375,0
2016/2/19,1.7,-8.2,-2.325,0,0,36.5,1.875,0
2016/2/20,-0.6,-11.7,-4.8625,0,0,32.5,2.75,0
2016/2/21,-3.1,-10.9,-7.3625,0,0,34.125,1.375,0
2016/2/22,0.1,-8.9,-3.85,0,0,62.25,2.625,2
2016/2/23,-5.4,-17.3,-10.475,0,0,48.25,1.875,0
2016/2/24,-1.1,-18.7,-9.325,0,0,65,1.375,0
2016/2/25,-2.8,-13.3,-7.4,0,0,43.42857143,1.428571429,0
2016/2/26,1.2,-12.3,-4.575,0,0,48.25,2.125,0
2016/2/27,1.6,-9.6,-4.0125,0,0,48.5,1.75,0
2016/2/28,-0.6,-13.1,-6.1625,0,0,60.25,2.625,0
2016/2/29,-3.9,-11,-7.3,0,0,44.625,2.625,0.2
2016/3/1,4.7,-8.4,-1.4625,0,0,49.25,3.25,0
2016/3/2,9.9,-3.6,2.2375,0,0,47.75,1.875,0
2016/3/3,9.6,-2,2.7125,0,0,63.125,2.25,0
2016/3/4,13.2,-1.6,5.775,0,0,79.625,1.875,0
2016/3/5,4.6,-2.5,1.9375,0,0,80.25,1.875,7
2016/3/6,6.9,-4,2.1625,0,0,62.125,1.5,0
2016/3/7,2.2,-3.9,-1.1625,0,0,68.875,2.125,0.3
2016/3/8,-1.2,-6.5,-3.5875,0,0,32.625,3.75,0.2
2016/3/9,-1.2,-6.8,-4.25,0,0,35,2.625,0
2016/3/10,-1.1,-6.8,-4.125,0,0,31.625,3.375,0
2016/3/11,1.2,-9.8,-3.725,0,0,51,1.625,0
2016/3/12,8.6,-9.1,0.825,0,0,48.625,3,0
2016/3/13,3.6,-6.1,-1.125,0,0,33.75,2,0
2016/3/14,9.2,-9.1,1.6375,0,0,42.625,2.5,0
2016/3/15,14.6,-5,5.7375,0,0,47.25,3.625,0
2016/3/16,14.1,4.5,8.9125,0,0,43.625,4,0
2016/3/17,13.4,3.4,8.1125,0,0,54.75,4,0
2016/3/18,14.4,6.4,10.075,0,0,46.875,3.5,0
2016/3/19,9.8,1.3,5.3625,0,0,41.125,3.125,0
2016/3/20,12.1,-3.6,3.9625,0,0,43.5,1.875,0
2016/3/21,17.3,-3.9,7.9375,0,0,43.875,3.5,0
2016/3/22,10.4,2.3,6.05,0,0,50.75,4.375,0
2016/3/23,7.7,-2.1,3.375,0,0,36.25,2.625,0
2016/3/24,8.3,-6.1,2.825,0,0,40.25,2.5,0
2016/3/25,10.7,-6,3.0625,0,0,41.375,1.625,0
2016/3/26,13.8,-4,5.075,0,0,44.375,1.375,0
2016/3/27,17.9,-3,7.8875,0,0,41.75,1.875,0
2016/3/28,19.3,1.5,11.175,0,0,32.125,3.125,0
2016/3/29,14.9,5.7,10.6,0,0,35.375,2.125,0
2016/3/30,14.6,-1.8,7.0875,0,0,38.25,1.25,0
2016/3/31,21.9,8.9,15.8,0,0,34,4.75,0
2016/4/1,14.2,8.4,11.4875,0,0,59,3,13
2016/4/2,12.7,3.3,9.15,0,0,37.625,2.25,0
2016/4/3,14.4,0.6,8.7,0,0,33.75,2.5,0
2016/4/4,18.7,0.2,11.2125,0,0,31.5,3.75,0
2016/4/5,15.2,6.7,10.55,0,0,33.75,1.875,0
2016/4/6,20.4,6.3,13.975,0,0,33.25,4.625,0
2016/4/7,15.1,3.7,11.3,0,0,24.875,3.5,0
2016/4/8,19,1.1,11.55,0,0,21,5.875,0
2016/4/9,10.6,4.5,7.3625,0,0,13.125,4.125,0
2016/4/10,8.9,3.4,6.242857143,0,0,20.14285714,3.142857143,0
2016/4/11,14.4,-4.2,7.3375,0,0,27.25,2.25,0
2016/4/12,11.3,7.3,9.225,0,0,67.5,2.625,19.2
2016/4/13,14.7,6.2,9.8125,0,0,83.625,2.625,0
2016/4/14,13.8,4.5,9.6875,0,0,62.875,2.25,0
2016/4/15,20.6,2.8,13.2625,0,0,47.375,2.875,0
2016/4/16,16.6,8.6,12.4875,0,0,67.375,2.5,1.1
2016/4/17,8.7,3.2,6.85,0,0,81.875,2.25,9.4
2016/4/18,12.4,-0.9,6.5375,0,0,76.75,2.125,3
2016/4/19,19.2,4.2,11,0,0,62.875,4.25,0.4
2016/4/20,20.7,7.5,14,0,0,60.875,2.625,5.6
2016/4/21,22.9,10.3,16.5625,0,0,57.125,4.25,0
2016/4/22,17.2,8.1,14.05,0,0,20.125,3.25,0
2016/4/23,17.5,4.6,11.2875,0,0,29.25,3,0
2016/4/24,23.5,1.5,14.875,0,0,28.625,4.5,0
2016/4/25,17.9,10.9,13.825,0,0,45,3,0
2016/4/26,17.9,9.1,13.075,0,0,58.5,2.75,0
2016/4/27,20.9,8.8,15.4625,0,0,49.375,3,0
2016/4/28,18.9,10.7,15.1625,0,0,29.625,3.25,0
2016/4/29,20.1,2.7,12.075,0,0,52.875,1.375,0.5
2016/4/30,21.2,7.8,14.5,0,0,65.25,1.625,0.6
2016/5/1,23.5,14.7,19.4375,0,0,62.125,3.875,0
2016/5/2,23.5,13.8,18.3625,0,0,59.5,3.5,0
2016/5/3,11.5,7.5,9.8,0,0,90.5,6.875,80
2016/5/4,20.3,6.8,12.3125,0,0,61.75,3.875,21.6
2016/5/5,19.7,4.9,13.2375,0,0,67.875,2.25,0
2016/5/6,19.6,10.6,15.525,0,0,52.875,3.125,0
2016/5/7,21.1,9,15.5375,0,0,44.375,2.25,0
2016/5/8,24.5,5.7,17.1375,0,0,41.25,4.125,0
2016/5/9,23.4,14.1,18.725,0,0,42.75,1.75,0
2016/5/10,24.9,9.9,17.7125,0,0,54.75,1.625,0
2016/5/11,25.9,8.7,19.5875,0,0,44.75,4,0
2016/5/12,18.4,6,12.4,0,0,75.75,2.375,32
2016/5/13,21.5,3.1,14,0,0,56,3.125,0
2016/5/14,17.6,9.5,13.275,0,0,63,2,2
2016/5/15,16.8,8.7,12.2875,0,0,75.25,2,21.4
2016/5/16,23.1,5.2,15.1,0,0,49,1.875,0
2016/5/17,28.1,9.4,20.7875,0,0,47,4.375,0
2016/5/18,29.2,18.2,23.325,0,0,38.75,4.25,0
2016/5/19,28.2,13,21.375,0,0,41.125,2.875,0
2016/5/20,27.9,11.2,21.175,0,0,39.125,2.875,0
2016/5/21,28.1,10.1,20.1375,0,0,45.75,1.625,0
2016/5/22,26.4,16.3,21.525,0,0,39.875,2.25,0
2016/5/23,23.5,13.4,16.95,0,0,72.125,1.625,7
2016/5/24,21.3,13.2,17.1625,0,0,68.25,4.25,10.1
2016/5/25,22.5,14.9,18.2375,0,0,65.25,2.875,3
2016/5/26,24.3,12.2,18.2625,0,0,57.875,2.125,0
2016/5/27,27.3,10.6,20.6625,0,0,46.25,3.5,0
2016/5/28,28.1,11.1,22.325,0,0,40.25,4.375,0
2016/5/29,24.5,12.4,19.85,0,0,32.25,2.25,0
2016/5/30,28,9.5,21.4,0,0,35.625,3.5,0
2016/5/31,24.4,12.8,18.7375,0,0,38.125,1.875,0
2016/6/1,28.6,9.9,19.975,0,0,50.625,1.625,0
2016/6/2,31.1,12.7,23.475,0,0,43.375,3.375,0
2016/6/3,29.2,14.9,23.725,0,0,40.25,4.25,0
2016/6/4,27.5,17.1,22.425,0,0,46.75,2.875,0
2016/6/5,29.6,13,22.8125,0,0,53.125,2.625,0
2016/6/6,28.4,15.2,22.95,0,0,54.125,3.125,0
2016/6/7,25,15.8,19.875,0,0,57.5,1.625,0.4
2016/6/8,29.2,12.9,21.85,0,0,55.625,2,0
2016/6/9,30.9,15.1,24.55,0,0,46.25,3.125,0
2016/6/10,24.8,18.9,22.3,0,0,53.125,3.625,0
2016/6/11,19.8,14.8,17.875,0,0,90.875,1.375,55.9
2016/6/12,26.3,12.9,19.0875,0,0,75.875,1.375,0
2016/6/13,28.6,14.3,21.4875,0,0,66.25,1.625,0
2016/6/14,25.3,14.7,19.4125,0,0,75.375,2,0.2
2016/6/15,23.4,16.6,19.95,0,0,77.875,1.875,5
2016/6/16,27.3,14.8,21.775,0,0,71.625,2,0
2016/6/17,23.9,17.3,21.1125,0,0,80.375,1.375,0
2016/6/18,27.8,19.7,22.6875,0,0,74.75,3.25,0.8
2016/6/19,27.7,19,22.9875,0,0,68.625,2.25,6
2016/6/20,29.6,17,23.9875,0,0,69.125,2,0
2016/6/21,26.7,20.5,23.2625,0,0,73,2.125,8.4
2016/6/22,28,20.1,23.325,0,0,80,1.75,33
2016/6/23,25.7,17.5,22.2375,0,0,81.375,2.625,0.2
2016/6/24,25,17,20.6875,0,0,65.75,2.5,17.5
2016/6/25,26.4,18.5,21.025,0,0,73.25,1.75,4
2016/6/26,29.9,17.8,23.8375,0,0,66.875,1.5,0
2016/6/27,27.9,17.8,22.9625,0,0,71.75,1.5,0
2016/6/28,28.7,18.1,23.6,0,0,70.75,1.875,0
2016/6/29,23.1,18.7,20.9625,0,0,84.5,1.75,4.2
2016/6/30,27.3,19,22.6375,0,0,84.125,2.375,40.1
2016/7/1,26,18.4,22.625,0,0,75.125,1.75,0.1
2016/7/2,28.6,19,23.7,0,0,64.5,1.375,0
2016/7/3,31.2,16.3,24.5375,0,0,67.5,1.625,0
2016/7/4,31.6,19.7,26.0625,0,0,71.5,1.125,0
2016/7/5,30.1,21.6,25.4625,0,0,69,1.625,0
2016/7/6,29.3,18.4,24.8125,0,0,72.125,2.25,0
2016/7/7,30.1,20.5,25.85,0,0,67.75,2.625,0
2016/7/8,30.5,20.4,26.125,0,0,66,2.625,0
2016/7/9,31.5,20.4,26.525,0,0,74.625,1.625,0
2016/7/10,33.1,21.6,28.05,0,0,70.625,2.25,0
2016/7/11,33.2,22.1,28.5625,0,0,65.625,2.625,0
2016/7/12,29.4,21,24.7875,0,0,79,1.75,9
2016/7/13,29.2,21,24.7625,0,0,70.875,1.875,0.5
2016/7/14,29,21.2,25.0125,0,0,60.125,3.5,0
2016/7/15,26.8,20,23.1125,0,0,63.375,1.5,0
2016/7/16,24.2,20.8,22.125,0,0,82.875,1.25,0.2
2016/7/17,26.8,18.9,22.5875,0,0,81.75,1.75,0
2016/7/18,30.1,16.7,24.1,0,0,72.5,1.375,0
2016/7/19,31.2,19.6,25.4875,0,0,70.875,1.5,0
2016/7/20,29.3,20,24.9375,0,0,78.5,1.25,0
2016/7/21,23.3,22.1,22.5375,0,0,97.625,2.125,87.2
2016/7/22,27.5,22.5,24.425,0,0,94.875,1.25,35.1
2016/7/23,31.1,24.6,27.5625,0,0,81.5,2.375,0.1
2016/7/24,31.4,25.1,28.1125,0,0,81.75,1.875,0
2016/7/25,29.3,21.4,25.9125,0,0,92.75,1.75,74
2016/7/26,24.4,18.8,21.1,0,0,91.75,1.25,102.2
2016/7/27,30.6,19.4,24.8375,0,0,84.375,1.125,0
2016/7/28,31.5,21.7,26.975,0,0,83.5,2,0
2016/7/29,29.6,21.7,25.225,0,0,87.25,1.375,32
2016/7/30,32.1,22.3,27.2375,0,0,82.875,1.125,0
2016/7/31,26.9,22.5,24.7625,0,0,91.875,1.375,40
2016/8/1,29.7,21.6,24.3625,0,0,88.5,1,4
2016/8/2,31.5,21.1,26.1,0,0,83.375,1.375,0
2016/8/3,32.7,22.9,28.075,0,0,80.375,0.875,0
2016/8/4,33.8,23.5,28.925,0,0,81.125,1.125,0
2016/8/5,34.3,25.6,30.1625,0,0,70.5,1.5,0
2016/8/6,32.5,24.1,28.75,0,0,70.625,3,0
2016/8/7,26.3,20.4,23.8625,0,0,84.75,2.25,8.3
2016/8/8,30,18.9,24.1625,0,0,67.125,2.5,0
2016/8/9,30.7,16.6,24.8375,0,0,68.625,1.875,0
2016/8/10,32.2,23.5,28.3375,0,0,77.5,3.25,0
2016/8/11,33.3,26.3,29.4125,0,0,72,4,0
2016/8/12,32.8,26.8,29.05,0,0,79.25,2.75,0
2016/8/13,32.6,26.8,28.9875,0,0,78.875,2.25,0
2016/8/14,32.2,21,27.3625,0,0,65.75,1.625,0
2016/8/15,29.6,18.3,23.6875,0,0,79.75,1,0
2016/8/16,30.9,17.9,24.8875,0,0,71.375,1.25,0
2016/8/17,30.9,19.1,25.075,0,0,74.875,1.125,0
2016/8/18,25.1,20.1,22.2,0,0,91.125,1.25,3.3
2016/8/19,23.8,20.4,21.775,0,0,94,1.875,4.2
2016/8/20,29.7,19.9,24.9,0,0,78,1.75,0
2016/8/21,31.1,20,24.9875,0,0,73.5,1.625,0
2016/8/22,30,18,24.2375,0,0,68,1.75,0
2016/8/23,28.8,18.4,23.5125,0,0,77.125,1,0
2016/8/24,26.7,22.1,24.15,0,0,79.5,1.125,0
2016/8/25,22.1,13.8,19.3625,0,0,76.5,2.875,2.5
2016/8/26,26.8,10.4,18.15,0,0,67,1.25,0
2016/8/27,27.3,12.4,20.0625,0,0,65.125,1.25,0
2016/8/28,28,13.2,21.5,0,0,60.375,1.875,0
2016/8/29,26.5,16.4,21.8375,0,0,58.625,3.625,0
2016/8/30,21.5,14.8,17.475,0,0,70.5,4.5,2
2016/8/31,15.7,14,14.8875,0,0,95,3.125,45
2016/9/1,18.7,15,16.775,0,0,93.625,3,5.2
2016/9/2,26,16.6,21.0125,0,0,80.375,1.25,0
2016/9/3,26.4,17.8,21.025,0,0,89.625,1.25,9
2016/9/4,25.9,19.4,22.325,0,0,84.25,1.125,1.1
2016/9/5,27.6,17.7,22.2875,0,0,80.5,2.125,0
2016/9/6,26.6,18.4,21.95,0,0,80.5,1.625,0
2016/9/7,27.7,17.4,20.3625,0,0,87,1.125,9
2016/9/8,25.3,16.1,19.8875,0,0,86,0.875,0.3
2016/9/9,26.7,15.6,20.1125,0,0,85.125,2,1
2016/9/10,24.8,15.2,19.775,0,0,80.875,1.625,0.2
2016/9/11,24.2,15.4,19.4625,0,0,82.25,1,0
2016/9/12,22.9,16.2,18.85,0,0,90.625,0.875,6.6
2016/9/13,25.8,15.2,18.9625,0,0,84.75,1.125,0
2016/9/14,26.7,14.7,20.975,0,0,81.375,1.625,0
2016/9/15,25.3,19.2,21.9125,0,0,80.75,2,0
2016/9/16,26.8,16.1,22.225,0,0,63.75,2,0
2016/9/17,23.6,15.1,18.625,0,0,68.25,2.5,0
2016/9/18,22.4,11.8,17.2125,0,0,59.5,2,0
2016/9/19,23.2,8.1,15.05,0,0,67.25,1.625,0
2016/9/20,24.7,8.2,15.625,0,0,69.375,1,0
2016/9/21,25.5,8.4,16.9625,0,0,66.5,1.5,0
2016/9/22,23.5,10.1,17.325,0,0,73.125,1.5,0
2016/9/23,19.5,15,16.95714286,0,0,92.57142857,1.285714286,3
2016/9/24,26.3,15.3,21.8375,0,0,70.25,3.25,0
2016/9/25,24.6,15.6,19.9875,0,0,59.625,1.625,0
2016/9/26,26.3,16.8,21.0625,0,0,78,1.75,0
2016/9/27,19.9,8.4,13.9,0,0,81.25,3,1.1
2016/9/28,15.6,4.5,10.1875,0,0,61,2.125,0
2016/9/29,19.3,3.2,11.1875,0,0,61.375,1.625,0
2016/9/30,25,6.6,15.325,0,0,69.5,1.625,0
2016/10/1,26,9.8,18.375,0,0,62.875,3.125,0
2016/10/2,22.9,12.3,17.6625,0,0,73.875,1.5,0
2016/10/3,19.9,7.2,14.925,0,0,73.5,3.625,0.1
2016/10/4,14.5,6.3,10.5,0,0,75.5,2.75,0
2016/10/5,11.7,7.7,9.4875,0,0,81.5,2.25,6
2016/10/6,16.3,1.5,8.4375,0,0,73.5,1.125,0
2016/10/7,14.4,7.5,10.5625,0,0,84.125,1.75,2
2016/10/8,11.1,7,8.65,0,0,68.75,3.25,6.2
2016/10/9,12.3,-0.3,5.9,0,0,63.875,1.75,0
2016/10/10,14.7,3,9.9125,0,0,72.625,2.375,5
2016/10/11,13.1,1.6,7.225,0,0,68.375,1.875,20
2016/10/12,15.9,-0.8,7.2,0,0,72.75,1.625,0
2016/10/13,18.1,7.9,12.425,0,0,81.375,0.875,0
2016/10/14,22.8,10.3,15.675,0,0,77.25,2,0
2016/10/15,24.6,10.3,17.6625,0,0,63.25,2.375,0
2016/10/16,16.7,11.9,14.725,0,0,89.125,2.125,1.2
2016/10/17,15.6,2.7,10.6375,0,0,54.375,2.125,0
2016/10/18,20,0.3,9.875,0,0,69.125,1.5,0
2016/10/19,19.9,7.1,13.225,0,0,68.375,2.75,0
2016/10/20,10.9,4,7.2,0,0,58.125,3,0
2016/10/21,14.3,5.3,8.775,0,0,58.75,1.875,0
2016/10/22,5.2,1.7,3.2625,0,0,74.375,3.875,7
2016/10/23,12,-0.2,4.9125,0,0,56.5,2.375,0
2016/10/24,14.3,-2.1,6.4875,0,0,64.75,0.875,0
2016/10/25,16,6.3,10.3,0,0,65.5,1.375,0
2016/10/26,8.6,-2.6,4.0125,0,0,41,2.625,0
2016/10/27,12.1,-3.3,4.65,0,0,58.75,1.125,0.1
2016/10/28,9.1,-1.4,4.9625,0,0,58,1.625,6.4
2016/10/29,6.1,-5.2,-0.225,0,0,58,1.375,0
2016/10/30,5.8,-4.1,0.875,0,0,76.875,1.5,14
2016/10/31,-0.3,-7.6,-3.475,0,0,41.125,2.125,0
2016/11/1,3.6,-10,-3.5375,0,0,62.625,1.375,0
2016/11/2,9.3,-7.9,1.2,0,0,65.375,1.625,0.1
2016/11/3,8.4,-4.2,2.2875,0,0,58,1.25,0.1
2016/11/4,13.9,2.5,8.425,0,0,73.625,2.125,0
2016/11/5,10.7,-0.3,4.3,0,0,71.375,3.625,0
2016/11/6,6.9,-1.7,1.55,0,0,43.25,3.25,0
2016/11/7,-0.9,-4.1,-2.8625,0,0,70.875,2.875,3.1
2016/11/8,-0.9,-9.2,-4.877777778,0,0,70.66666667,1.444444444,0
2016/11/9,2.4,-10.8,-2.7375,0,0,65.875,1.125,0
2016/11/10,7.5,2.9,4.925,0,0,69.75,2.875,0.8
2016/11/11,4.8,-0.3,2.225,0,0,69.625,1.375,6
2016/11/12,5.7,-2.3,1.0875,0,0,74.375,1.5,0
2016/11/13,15.2,-2,6.4375,0,0,63.875,2.125,0.1
2016/11/14,10.9,-2,5.325,0,0,46.5,4.375,0
2016/11/15,1.7,-6.6,-2.95,0,0,48.625,1.25,0
2016/11/16,7.1,-4.6,1.475,0,0,58.875,2.125,0
2016/11/17,9.2,-6.5,2.475,0,0,73.625,1.875,0
2016/11/18,12.7,0.9,8.2375,0,0,76.5,2.625,0.2
2016/11/19,-0.2,-5.6,-3.7125,0,0,86.875,2.875,2.1
2016/11/20,-2.8,-9.7,-5.0375,0,0,72.625,1,0
2016/11/21,-4.9,-8.7,-6.6625,0,0,50.75,2.625,0
2016/11/22,-6.7,-11.2,-9.6375,0,0,44.875,2.25,0
2016/11/23,-4.9,-15,-10.1375,0,0,65.75,1.125,0
